CUSTOMERID,COUNTRY,IS_UK,IS_GERMANY,IS_FRANCE,IS_EIRE,IS_SPAIN,TOTAL_ORDERS,TOTAL_ITEMS,TOTAL_SPENT,AVG_ITEMS_PER_ORDER,AVG_REVENUE_PER_ORDER,CLV_PER_DAY,RECENCY_DAYS,CUSTOMER_LIFETIME_DAYS,RETURN_RATIO,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
15762.0,United Kingdom,true,false,false,false,false,2,251,583.75,6.783784,291.875,44.903846154,4967,12,0,2011-09-23,2011-10-05
15475.0,United Kingdom,true,false,false,false,false,1,319,454.11,11,454.11,454.11,4979,0,0,2011-09-23,2011-09-23
15978.0,United Kingdom,true,false,false,false,false,1,888,1098.78,18.122449,1098.78,1098.78,4979,0,0,2011-09-23,2011-09-23
16485.0,United Kingdom,true,false,false,false,false,1,235,363.65,5.595238,363.65,363.65,4979,0,0,2011-09-23,2011-09-23
12488.0,France,false,false,true,false,false,3,529,1298.66,9.618182,432.886666667,19.382985075,4911,66,0,2011-09-25,2011-11-30
13083.0,United Kingdom,true,false,false,false,false,2,187,303.75,10.388889,151.875,4.21875,4906,71,0,2011-09-25,2011-12-05
16169.0,United Kingdom,true,false,false,false,false,4,1325,1822.97,15.588235,455.7425,26.808382353,4910,67,0,2011-09-25,2011-12-01
17506.0,United Kingdom,true,false,false,false,false,2,136,294.29,8.5,147.145,49.048333333,4972,5,0.125,2011-09-25,2011-09-30
16480.0,United Kingdom,true,false,false,false,false,1,455,769.29,8.584906,769.29,769.29,4977,0,0,2011-09-25,2011-09-25
17006.0,United Kingdom,true,false,false,false,false,4,272,781.78,6.181818,195.445,10.858055556,4906,71,0,2011-09-25,2011-12-05
17498.0,United Kingdom,true,false,false,false,false,1,394,272.22,23.176471,272.22,272.22,4977,0,0,2011-09-25,2011-09-25
17131.0,United Kingdom,true,false,false,false,false,5,983,2463.17,7.335821,492.634,34.692535211,4907,70,0,2011-09-25,2011-12-04
13536.0,United Kingdom,true,false,false,false,false,7,2136,3448.29,11.932961,492.612857143,45.9772,4903,74,0,2011-09-25,2011-12-08
15429.0,United Kingdom,true,false,false,false,false,3,369,364.9,4.445783,121.633333333,7.298,4928,49,0.012048,2011-09-25,2011-11-13
17154.0,United Kingdom,true,false,false,false,false,1,490,329.34,21.304348,329.34,329.34,4977,0,0,2011-09-25,2011-09-25
16594.0,United Kingdom,true,false,false,false,false,1,64,181.09,1.207547,181.09,181.09,4977,0,0,2011-09-25,2011-09-25
16049.0,United Kingdom,true,false,false,false,false,3,793,1111.79,2.541667,370.596666667,30.883055556,4942,35,0,2011-09-25,2011-10-30
14757.0,United Kingdom,true,false,false,false,false,1,160,420.5,8.421053,420.5,420.5,4977,0,0,2011-09-25,2011-09-25
16198.0,United Kingdom,true,false,false,false,false,1,129,400.681,8.6,400.681,400.681,4977,0,0,2011-09-25,2011-09-25
13670.0,United Kingdom,true,false,false,false,false,1,282,349.7,11.28,349.7,349.7,4977,0,0,2011-09-25,2011-09-25
18066.0,United Kingdom,true,false,false,false,false,1,108,318,10.8,318,318,4977,0,0,2011-09-25,2011-09-25
14806.0,United Kingdom,true,false,false,false,false,1,330,193.39,30,193.39,193.39,4977,0,0,2011-09-25,2011-09-25
12783.0,Portugal,false,false,false,false,false,8,622,1603.87,7.232558,200.48375,21.673918919,4904,73,0.023256,2011-09-25,2011-12-07
15154.0,United Kingdom,true,false,false,false,false,2,97,240.27,1.054348,120.135,120.135,4976,1,0.076087,2011-09-25,2011-09-26
13390.0,United Kingdom,true,false,false,false,false,1,224,544.08,17.230769,544.08,544.08,4976,0,0,2011-09-26,2011-09-26
12925.0,United Kingdom,true,false,false,false,false,2,541,694.05,12.022222,347.025,9.775352113,4906,70,0,2011-09-26,2011-12-05
13927.0,United Kingdom,true,false,false,false,false,1,214,348.99,10.190476,348.99,348.99,4976,0,0,2011-09-26,2011-09-26
18205.0,United Kingdom,true,false,false,false,false,2,192,517.36,6,258.68,13.265641026,4938,38,0,2011-09-26,2011-11-03
14908.0,United Kingdom,true,false,false,false,false,1,132,277.8,14.666667,277.8,277.8,4976,0,0,2011-09-26,2011-09-26
13639.0,United Kingdom,true,false,false,false,false,1,800,1033.34,20,1033.34,1033.34,4976,0,0,2011-09-26,2011-09-26
15492.0,United Kingdom,true,false,false,false,false,2,483,659.46,13.8,329.73,14.03106383,4930,46,0,2011-09-26,2011-11-11
15243.0,United Kingdom,true,false,false,false,false,1,185,316.68,8.409091,316.68,316.68,4976,0,0,2011-09-26,2011-09-26
16468.0,United Kingdom,true,false,false,false,false,1,31,74.9,15.5,74.9,74.9,4976,0,0,2011-09-26,2011-09-26
15344.0,United Kingdom,true,false,false,false,false,5,106,476.58,3.3125,95.316,6.3544,4902,74,0.1875,2011-09-26,2011-12-09
13866.0,United Kingdom,true,false,false,false,false,1,57,145.67,8.142857,145.67,145.67,4976,0,0,2011-09-26,2011-09-26
12612.0,Germany,false,true,false,false,false,2,251,643.59,11.952381,321.795,35.755,4959,17,0.095238,2011-09-26,2011-10-13
16999.0,United Kingdom,true,false,false,false,false,2,294,484.82,12.782609,242.41,9.323461538,4925,51,0,2011-09-26,2011-11-16
13514.0,United Kingdom,true,false,false,false,false,1,40,152.2,10,152.2,152.2,4975,0,0,2011-09-27,2011-09-27
13314.0,United Kingdom,true,false,false,false,false,4,484,578.66,6.453333,144.665,7.926849315,4903,72,0.173333,2011-09-27,2011-12-08
17805.0,United Kingdom,true,false,false,false,false,1,478,512.31,47.8,512.31,512.31,4975,0,0,2011-09-27,2011-09-27
15958.0,United Kingdom,true,false,false,false,false,1,33,104.35,4.714286,104.35,104.35,4976,0,0,2011-09-26,2011-09-26
18278.0,United Kingdom,true,false,false,false,false,1,66,173.9,7.333333,173.9,173.9,4975,0,0,2011-09-27,2011-09-27
13979.0,United Kingdom,true,false,false,false,false,1,639,869.87,11.833333,869.87,869.87,4975,0,0,2011-09-27,2011-09-27
16181.0,United Kingdom,true,false,false,false,false,1,152,305.54,13.818182,305.54,305.54,4975,0,0,2011-09-27,2011-09-27
15568.0,United Kingdom,true,false,false,false,false,3,461,758.29,8.698113,252.763333333,10.531805556,4904,71,0,2011-09-27,2011-12-07
16354.0,United Kingdom,true,false,false,false,false,2,150,395.8,3.846154,197.9,35.981818182,4965,10,0,2011-09-27,2011-10-07
14412.0,United Kingdom,true,false,false,false,false,3,784,761.33,17.422222,253.776666667,20.035,4937,37,0.044444,2011-09-28,2011-11-04
16119.0,United Kingdom,true,false,false,false,false,2,240,423.36,15,211.68,6.513230769,4910,64,0,2011-09-28,2011-12-01
14109.0,United Kingdom,true,false,false,false,false,2,56,80.2,4,40.1,1.604,4925,49,0.357143,2011-09-28,2011-11-16
16157.0,United Kingdom,true,false,false,false,false,4,344,644.24,18.105263,161.06,11.107586207,4917,57,0.052632,2011-09-28,2011-11-24
15348.0,United Kingdom,true,false,false,false,false,1,84,158.04,9.333333,158.04,158.04,4974,0,0,2011-09-28,2011-09-28
16281.0,United Kingdom,true,false,false,false,false,1,934,2062.06,54.941176,2062.06,2062.06,4974,0,0,2011-09-28,2011-09-28
13924.0,United Kingdom,true,false,false,false,false,11,1532,1682.08,11.182482,152.916363636,23.362222222,4903,71,0.145985,2011-09-28,2011-12-08
13061.0,United Kingdom,true,false,false,false,false,1,107,248.61,10.7,248.61,248.61,4974,0,0,2011-09-28,2011-09-28
17513.0,United Kingdom,true,false,false,false,false,1,254,513.2,42.333333,513.2,513.2,4974,0,0,2011-09-28,2011-09-28
16909.0,United Kingdom,true,false,false,false,false,2,434,364.14,22.842105,182.07,40.46,4966,8,0.052632,2011-09-28,2011-10-06
16650.0,United Kingdom,true,false,false,false,false,1,372,518.42,15.5,518.42,518.42,4973,0,0,2011-09-29,2011-09-29
18192.0,United Kingdom,true,false,false,false,false,1,339,957.97,7.533333,957.97,957.97,4973,0,0,2011-09-29,2011-09-29
17447.0,United Kingdom,true,false,false,false,false,2,443,541.53,12.305556,270.765,16.9228125,4942,31,0,2011-09-29,2011-10-30
17427.0,United Kingdom,true,false,false,false,false,1,34,100.8,17,100.8,100.8,4973,0,0,2011-09-29,2011-09-29
15175.0,United Kingdom,true,false,false,false,false,1,454,224.14,19.73913,224.14,224.14,4973,0,0,2011-09-29,2011-09-29
13960.0,United Kingdom,true,false,false,false,false,2,142,230.22,11.833333,115.11,4.514117647,4923,50,0,2011-09-29,2011-11-18
17528.0,United Kingdom,true,false,false,false,false,11,2130,3540.1,8.192308,321.827272727,49.86056338,4903,70,0.026923,2011-09-29,2011-12-08
16361.0,United Kingdom,true,false,false,false,false,4,421,896.66,3.971698,224.165,14.232698413,4911,62,0,2011-09-29,2011-11-30
13886.0,United Kingdom,true,false,false,false,false,1,126,243.56,7.875,243.56,243.56,4973,0,0,2011-09-29,2011-09-29
13354.0,United Kingdom,true,false,false,false,false,1,604,743.53,11.843137,743.53,743.53,4973,0,0,2011-09-29,2011-09-29
15050.0,United Kingdom,true,false,false,false,false,5,1184,1727.17,14.8,345.434,36.748297872,4927,46,0.025,2011-09-29,2011-11-14
13503.0,United Kingdom,true,false,false,false,false,1,248,216.85,14.588235,216.85,216.85,4973,0,0,2011-09-29,2011-09-29
16653.0,United Kingdom,true,false,false,false,false,3,723,1166.92,9.513158,388.973333333,20.837857143,4918,55,0.092105,2011-09-29,2011-11-23
16574.0,United Kingdom,true,false,false,false,false,1,416,451.44,14.857143,451.44,451.44,4973,0,0,2011-09-29,2011-09-29
13759.0,United Kingdom,true,false,false,false,false,2,287,659.41,11.48,329.705,16.907948718,4935,38,0,2011-09-29,2011-11-06
17813.0,United Kingdom,true,false,false,false,false,7,777,1714.6,2.055556,244.942857143,29.562068966,4916,57,0.018519,2011-09-29,2011-11-25
12718.0,France,false,false,true,false,false,1,203,238.25,10.684211,238.25,238.25,4973,0,0,2011-09-29,2011-09-29
15949.0,United Kingdom,true,false,false,false,false,2,284,364.72,14.947368,182.36,6.512857143,4918,55,0,2011-09-29,2011-11-23
12703.0,Germany,false,true,false,false,false,2,161,274.7,7.318182,137.35,34.3375,4966,7,0.045455,2011-09-29,2011-10-06
13364.0,United Kingdom,true,false,false,false,false,2,0,0,0,0,0,4968,5,0.5,2011-09-29,2011-10-04
16268.0,United Kingdom,true,false,false,false,false,2,533,667.65,11.844444,333.825,667.65,4973,0,0,2011-09-29,2011-09-29
18053.0,United Kingdom,true,false,false,false,false,2,301,297.07,14.333333,148.535,59.414,4968,4,0.047619,2011-09-30,2011-10-04
16101.0,United Kingdom,true,false,false,false,false,3,738,1245.96,8.891566,415.32,20.096129032,4911,61,0.084337,2011-09-30,2011-11-30
15565.0,United Kingdom,true,false,false,false,false,2,60,173.16,7.5,86.58,8.245714286,4952,20,0,2011-09-30,2011-10-20
18217.0,United Kingdom,true,false,false,false,false,2,491,621.75,15.83871,310.875,14.803571429,4931,41,0,2011-09-30,2011-11-10
13954.0,United Kingdom,true,false,false,false,false,3,141,378.59,4.7,126.196666667,5.408428571,4903,69,0.166667,2011-09-30,2011-12-08
15593.0,United Kingdom,true,false,false,false,false,1,60,199.8,12,199.8,199.8,4972,0,0,2011-09-30,2011-09-30
13095.0,United Kingdom,true,false,false,false,false,1,144,74.4,24,74.4,74.4,4972,0,0,2011-09-30,2011-09-30
15287.0,United Kingdom,true,false,false,false,false,3,432,485.24,20.571429,161.746666667,9.902857143,4924,48,0.047619,2011-09-30,2011-11-17
13347.0,United Kingdom,true,false,false,false,false,1,205,341.36,25.625,341.36,341.36,4972,0,0,2011-09-30,2011-09-30
15185.0,United Kingdom,true,false,false,false,false,1,666,310.62,31.714286,310.62,310.62,4972,0,0,2011-09-30,2011-09-30
16404.0,United Kingdom,true,false,false,false,false,1,157,443.05,6.826087,443.05,443.05,4972,0,0,2011-09-30,2011-09-30
16613.0,United Kingdom,true,false,false,false,false,1,293,618.59,9.766667,618.59,618.59,4972,0,0,2011-09-30,2011-09-30
16591.0,United Kingdom,true,false,false,false,false,1,41,213.5,4.1,213.5,213.5,4970,0,0,2011-10-02,2011-10-02
15774.0,United Kingdom,true,false,false,false,false,1,87,270.8,3.48,270.8,270.8,4970,0,0,2011-10-02,2011-10-02
13558.0,United Kingdom,true,false,false,false,false,4,344,605.06,1.965714,151.265,9.4540625,4907,63,0,2011-10-02,2011-12-04
16930.0,United Kingdom,true,false,false,false,false,3,341,380.55,6.314815,126.85,8.85,4928,42,0,2011-10-02,2011-11-13
16533.0,United Kingdom,true,false,false,false,false,5,514,1026.94,2.839779,205.388,20.5388,4921,49,0.022099,2011-10-02,2011-11-20
18059.0,United Kingdom,true,false,false,false,false,4,258,296.71,12.285714,74.1775,5.028983051,4911,58,0.095238,2011-10-03,2011-11-30
14488.0,United Kingdom,true,false,false,false,false,2,793,1047.43,16.183673,523.715,61.613529412,4953,16,0.061224,2011-10-03,2011-10-19
16747.0,United Kingdom,true,false,false,false,false,4,577,826.96,12.822222,206.74,19.231627907,4927,42,0.066667,2011-10-03,2011-11-14
14333.0,United Kingdom,true,false,false,false,false,2,52,351.45,2.736842,175.725,87.8625,4966,3,0.210526,2011-10-03,2011-10-06
13635.0,United Kingdom,true,false,false,false,false,1,677,1071.03,10.919355,1071.03,1071.03,4969,0,0,2011-10-03,2011-10-03
17330.0,United Kingdom,true,false,false,false,false,2,120,363.9,20,181.95,7.910869565,4924,45,0,2011-10-03,2011-11-17
17321.0,United Kingdom,true,false,false,false,false,2,373,700.86,3.485981,350.43,11.681,4910,59,0,2011-10-03,2011-12-01
14815.0,United Kingdom,true,false,false,false,false,2,744,778.5,14.037736,389.25,24.328125,4938,31,0,2011-10-03,2011-11-03
15091.0,United Kingdom,true,false,false,false,false,2,343,476.96,11.064516,238.48,31.797333333,4955,14,0.032258,2011-10-03,2011-10-17
15088.0,United Kingdom,true,false,false,false,false,3,457,1140.27,7.616667,380.09,24.26106383,4923,46,0.05,2011-10-03,2011-11-18
15930.0,United Kingdom,true,false,false,false,false,1,139,426.63,6.619048,426.63,426.63,4969,0,0,2011-10-03,2011-10-03
16183.0,United Kingdom,true,false,false,false,false,1,113,338.71,7.533333,338.71,338.71,4969,0,0,2011-10-03,2011-10-03
13297.0,United Kingdom,true,false,false,false,false,4,963,2089.85,16.322034,522.4625,34.259836066,4909,60,0,2011-10-03,2011-12-02
13801.0,United Kingdom,true,false,false,false,false,1,168,324.8,7.304348,324.8,324.8,4968,0,0,2011-10-04,2011-10-04
16881.0,United Kingdom,true,false,false,false,false,1,600,432,600,432,432,4968,0,0,2011-10-04,2011-10-04
17014.0,United Kingdom,true,false,false,false,false,4,240,565.58,3.2,141.395,9.586101695,4910,58,0.013333,2011-10-04,2011-12-01
15255.0,United Kingdom,true,false,false,false,false,1,489,890.85,10.404255,890.85,890.85,4968,0,0,2011-10-04,2011-10-04
14184.0,United Kingdom,true,false,false,false,false,1,127,452.89,5.291667,452.89,452.89,4968,0,0,2011-10-04,2011-10-04
13351.0,United Kingdom,true,false,false,false,false,1,117,373.94,7.3125,373.94,373.94,4968,0,0,2011-10-04,2011-10-04
15739.0,United Kingdom,true,false,false,false,false,1,472,449.12,59,449.12,449.12,4968,0,0,2011-10-04,2011-10-04
12512.0,Israel,false,false,false,false,false,2,99,138.03,2.911765,69.015,138.03,4968,0,0,2011-10-04,2011-10-04
17957.0,United Kingdom,true,false,false,false,false,1,287,111.68,9.258065,111.68,111.68,4968,0,0,2011-10-04,2011-10-04
15276.0,United Kingdom,true,false,false,false,false,1,64,135.31,1.230769,135.31,135.31,4968,0,0,2011-10-04,2011-10-04
15127.0,United Kingdom,true,false,false,false,false,1,251,406.53,15.6875,406.53,406.53,4967,0,0,2011-10-05,2011-10-05
16106.0,United Kingdom,true,false,false,false,false,1,74,108.38,12.333333,108.38,108.38,4967,0,0,2011-10-05,2011-10-05
17666.0,United Kingdom,true,false,false,false,false,2,596,728.16,33.111111,364.08,11.558095238,4905,62,0,2011-10-05,2011-12-06
13483.0,United Kingdom,true,false,false,false,false,1,160,140.34,16,140.34,140.34,4967,0,0,2011-10-05,2011-10-05
16478.0,United Kingdom,true,false,false,false,false,3,224,331,13.176471,110.333333333,8.073170732,4927,40,0,2011-10-05,2011-11-14
17382.0,United Kingdom,true,false,false,false,false,1,25,65.4,12.5,65.4,65.4,4967,0,0,2011-10-05,2011-10-05
12789.0,Netherlands,false,false,false,false,false,1,4,91.85,1,91.85,91.85,4967,0,0,2011-10-05,2011-10-05
16020.0,United Kingdom,true,false,false,false,false,3,487,851.01,10.586957,283.67,17.0202,4918,49,0,2011-10-05,2011-11-23
17222.0,United Kingdom,true,false,false,false,false,1,128,354.15,4.571429,354.15,354.15,4967,0,0,2011-10-05,2011-10-05
16803.0,United Kingdom,true,false,false,false,false,1,245,332.3,10.208333,332.3,332.3,4967,0,0,2011-10-05,2011-10-05
13947.0,United Kingdom,true,false,false,false,false,1,44,90.6,8.8,90.6,90.6,4967,0,0,2011-10-05,2011-10-05
16758.0,United Kingdom,true,false,false,false,false,1,203,369.34,9.227273,369.34,369.34,4967,0,0,2011-10-05,2011-10-05
12719.0,France,false,false,true,false,false,3,361,608.1,8.595238,202.7,9.968852459,4907,60,0.071429,2011-10-05,2011-12-04
17647.0,United Kingdom,true,false,false,false,false,1,30,133.06,4.285714,133.06,133.06,4967,0,0,2011-10-05,2011-10-05
14054.0,United Kingdom,true,false,false,false,false,1,62,92.46,10.333333,92.46,92.46,4967,0,0,2011-10-05,2011-10-05
12723.0,France,false,false,true,false,false,5,434,725.07,6.289855,145.014,11.509047619,4905,62,0,2011-10-05,2011-12-06
18033.0,United Kingdom,true,false,false,false,false,1,253,97.97,7.441176,97.97,97.97,4967,0,0,2011-10-05,2011-10-05
13845.0,United Kingdom,true,false,false,false,false,1,182,312.98,20.222222,312.98,312.98,4966,0,0,2011-10-06,2011-10-06
15837.0,United Kingdom,true,false,false,false,false,1,189,391.98,7.875,391.98,391.98,4966,0,0,2011-10-06,2011-10-06
12628.0,Germany,false,true,false,false,false,4,445,769.61,10.348837,192.4025,12.616557377,4906,60,0.046512,2011-10-06,2011-12-05
13177.0,United Kingdom,true,false,false,false,false,1,91,282.45,5.352941,282.45,282.45,4966,0,0,2011-10-06,2011-10-06
14317.0,United Kingdom,true,false,false,false,false,1,255,508.58,10.625,508.58,508.58,4966,0,0,2011-10-06,2011-10-06
16295.0,United Kingdom,true,false,false,false,false,4,841,1328.55,10.64557,332.1375,23.724107143,4911,55,0,2011-10-06,2011-11-30
13602.0,United Kingdom,true,false,false,false,false,1,267,428.89,11.608696,428.89,428.89,4966,0,0,2011-10-06,2011-10-06
16895.0,United Kingdom,true,false,false,false,false,1,102,219.14,1.478261,219.14,219.14,4966,0,0,2011-10-06,2011-10-06
17295.0,United Kingdom,true,false,false,false,false,3,294,556.95,4.26087,185.65,15.052702703,4930,36,0,2011-10-06,2011-11-11
13504.0,United Kingdom,true,false,false,false,false,1,178,295.93,8.090909,295.93,295.93,4966,0,0,2011-10-06,2011-10-06
13422.0,United Kingdom,true,false,false,false,false,2,1321,2601.55,10.320313,1300.775,185.825,4953,13,0.007813,2011-10-06,2011-10-19
15264.0,United Kingdom,true,false,false,false,false,1,265,393.74,11.521739,393.74,393.74,4966,0,0,2011-10-06,2011-10-06
16432.0,United Kingdom,true,false,false,false,false,1,276,287.4,34.5,287.4,287.4,4966,0,0,2011-10-06,2011-10-06
13816.0,Germany,false,true,false,false,false,4,260,555.04,7.878788,138.76,13.215238095,4925,41,0.151515,2011-10-06,2011-11-16
14518.0,United Kingdom,true,false,false,false,false,1,278,174.37,17.375,174.37,174.37,4966,0,0,2011-10-06,2011-10-06
13882.0,United Kingdom,true,false,false,false,false,6,950,1131.28,14.393939,188.546666667,17.956825397,4904,62,0.015152,2011-10-06,2011-12-07
15937.0,United Kingdom,true,false,false,false,false,1,73,145.35,10.428571,145.35,145.35,4966,0,0,2011-10-06,2011-10-06
12923.0,United Kingdom,true,false,false,false,false,1,69,176.97,2.37931,176.97,176.97,4966,0,0,2011-10-06,2011-10-06
17453.0,United Kingdom,true,false,false,false,false,2,219,486.72,11.526316,243.36,10.14,4919,47,0,2011-10-06,2011-11-22
15766.0,United Kingdom,true,false,false,false,false,1,170,315.06,15.454545,315.06,315.06,4966,0,0,2011-10-06,2011-10-06
15300.0,United Kingdom,true,false,false,false,false,1,292,496.44,10.428571,496.44,496.44,4966,0,0,2011-10-06,2011-10-06
13348.0,United Kingdom,true,false,false,false,false,1,136,233.76,9.714286,233.76,233.76,4966,0,0,2011-10-06,2011-10-06
14592.0,United Kingdom,true,false,false,false,false,3,415,570.46,2.530488,190.153333333,19.015333333,4937,29,0,2011-10-06,2011-11-04
14792.0,United Kingdom,true,false,false,false,false,2,0,0,0,0,0,4965,1,0.5,2011-10-06,2011-10-07
12394.0,Denmark,false,false,false,false,false,2,819,1272.48,30.333333,636.24,8.209548387,4965,154,0,2011-05-06,2011-10-07
17030.0,United Kingdom,true,false,false,false,false,1,146,146.87,13.272727,146.87,146.87,4965,0,0,2011-10-07,2011-10-07
12420.0,Cyprus,false,false,false,false,false,1,345,600.39,11.896552,600.39,600.39,4965,0,0,2011-10-07,2011-10-07
14427.0,United Kingdom,true,false,false,false,false,2,228,363.34,13.411765,181.67,25.952857143,4952,13,0,2011-10-07,2011-10-20
12519.0,Germany,false,true,false,false,false,1,183,340.84,10.166667,340.84,340.84,4965,0,0,2011-10-07,2011-10-07
13359.0,United Kingdom,true,false,false,false,false,2,159,431.26,6.625,215.63,86.252,4961,4,0.041667,2011-10-07,2011-10-11
14138.0,United Kingdom,true,false,false,false,false,2,610,982.38,12.978723,491.19,15.593333333,4903,62,0,2011-10-07,2011-12-08
15297.0,United Kingdom,true,false,false,false,false,4,290,635.04,7.073171,158.76,11.76,4912,53,0.04878,2011-10-07,2011-11-29
13876.0,United Kingdom,true,false,false,false,false,1,36,122.7,5.142857,122.7,122.7,4965,0,0,2011-10-07,2011-10-07
12740.0,France,false,false,true,false,false,1,342,427.6,12.666667,427.6,427.6,4965,0,0,2011-10-07,2011-10-07
17086.0,United Kingdom,true,false,false,false,false,6,1859,2050.08,19.364583,341.68,35.966315789,4909,56,0,2011-10-07,2011-12-02
13806.0,United Kingdom,true,false,false,false,false,1,56,256.38,5.6,256.38,256.38,4965,0,0,2011-10-07,2011-10-07
18096.0,United Kingdom,true,false,false,false,false,3,825,911.15,3.873239,303.716666667,17.191509434,4913,52,0,2011-10-07,2011-11-28
13587.0,United Kingdom,true,false,false,false,false,3,160,347,14.545455,115.666666667,10.515151515,4933,32,0.272727,2011-10-07,2011-11-08
12856.0,United Kingdom,true,false,false,false,false,8,1076,2162.68,3.394322,270.335,37.941754386,4909,56,0.009464,2011-10-07,2011-12-02
13419.0,United Kingdom,true,false,false,false,false,1,275,221.06,17.1875,221.06,221.06,4965,0,0,2011-10-07,2011-10-07
17509.0,United Kingdom,true,false,false,false,false,11,3530,6100.74,9.566396,554.612727273,871.534285714,4959,6,0.00813,2011-10-07,2011-10-13
16900.0,United Kingdom,true,false,false,false,false,5,723,187.69,8.817073,37.538,3.541320755,4913,52,0.036585,2011-10-07,2011-11-28
13689.0,United Kingdom,true,false,false,false,false,1,512,910,85.333333,910,910,4965,0,0,2011-10-07,2011-10-07
16104.0,United Kingdom,true,false,false,false,false,1,123,302.36,4.241379,302.36,302.36,4963,0,0,2011-10-09,2011-10-09
13259.0,United Kingdom,true,false,false,false,false,1,132,292.32,1.517241,292.32,292.32,4963,0,0,2011-10-09,2011-10-09
16248.0,United Kingdom,true,false,false,false,false,1,78,152.94,11.142857,152.94,152.94,4963,0,0,2011-10-09,2011-10-09
15612.0,United Kingdom,true,false,false,false,false,2,52,195.15,8.666667,97.575,7.505769231,4938,25,0,2011-10-09,2011-11-03
15787.0,United Kingdom,true,false,false,false,false,3,540,948.05,2.621359,316.016666667,26.334722222,4928,35,0,2011-10-09,2011-11-13
16595.0,United Kingdom,true,false,false,false,false,1,335,360.16,3.941176,360.16,360.16,4963,0,0,2011-10-09,2011-10-09
13260.0,United Kingdom,true,false,false,false,false,1,142,557.62,17.75,557.62,557.62,4963,0,0,2011-10-09,2011-10-09
15821.0,United Kingdom,true,false,false,false,false,2,202,570.96,3.258065,285.48,31.72,4946,17,0,2011-10-09,2011-10-26
18088.0,United Kingdom,true,false,false,false,false,1,109,167.67,2.794872,167.67,167.67,4963,0,0,2011-10-09,2011-10-09
16685.0,United Kingdom,true,false,false,false,false,2,396,324.24,6.387097,162.12,324.24,4963,0,0,2011-10-09,2011-10-09
13193.0,United Kingdom,true,false,false,false,false,1,50,117.88,1.724138,117.88,117.88,4963,0,0,2011-10-09,2011-10-09
13212.0,United Kingdom,true,false,false,false,false,4,309,780.58,2.160839,195.145,14.727924528,4911,52,0.006993,2011-10-09,2011-11-30
14801.0,United Kingdom,true,false,false,false,false,1,175,193.14,2.966102,193.14,193.14,4963,0,0,2011-10-09,2011-10-09
16380.0,United Kingdom,true,false,false,false,false,1,1524,1780.59,47.625,1780.59,1780.59,4963,0,0,2011-10-09,2011-10-09
16921.0,United Kingdom,true,false,false,false,false,1,171,169.79,2.85,169.79,169.79,4963,0,0,2011-10-09,2011-10-09
15193.0,United Kingdom,true,false,false,false,false,1,144,499.32,7.578947,499.32,499.32,4962,0,0,2011-10-10,2011-10-10
14027.0,United Kingdom,true,false,false,false,false,1,62,104.82,10.333333,104.82,104.82,4962,0,0,2011-10-10,2011-10-10
16179.0,United Kingdom,true,false,false,false,false,1,99,215.83,9,215.83,215.83,4962,0,0,2011-10-10,2011-10-10
15473.0,United Kingdom,true,false,false,false,false,10,552,1465.2,39.428571,146.52,31.174468085,4916,46,0.214286,2011-10-10,2011-11-25
17425.0,United Kingdom,true,false,false,false,false,2,407,759.17,9.465116,379.585,18.07547619,4921,41,0,2011-10-10,2011-11-20
18169.0,United Kingdom,true,false,false,false,false,1,61,202.65,6.777778,202.65,202.65,4962,0,0,2011-10-10,2011-10-10
18126.0,United Kingdom,true,false,false,false,false,1,144,206.83,2.571429,206.83,206.83,4962,0,0,2011-10-10,2011-10-10
16688.0,United Kingdom,true,false,false,false,false,4,804,1260.86,12.967742,315.215,21.014333333,4903,59,0,2011-10-10,2011-12-08
16982.0,United Kingdom,true,false,false,false,false,1,182,384.06,8.272727,384.06,384.06,4962,0,0,2011-10-10,2011-10-10
15330.0,United Kingdom,true,false,false,false,false,2,1312,714.96,100.923077,357.48,24.653793103,4934,28,0,2011-10-10,2011-11-07
17186.0,United Kingdom,true,false,false,false,false,2,200,144,100,72,9.6,4948,14,0,2011-10-10,2011-10-24
13685.0,United Kingdom,true,false,false,false,false,7,5056,3119.44,129.641026,445.634285714,52.871864407,4904,58,0,2011-10-10,2011-12-07
16776.0,United Kingdom,true,false,false,false,false,1,262,388.28,3.447368,388.28,388.28,4962,0,0,2011-10-10,2011-10-10
13980.0,United Kingdom,true,false,false,false,false,1,172,200.14,15.636364,200.14,200.14,4962,0,0,2011-10-10,2011-10-10
13352.0,United Kingdom,true,false,false,false,false,2,315,389.28,11.666667,194.64,7.208888889,4909,53,0.111111,2011-10-10,2011-12-02
15553.0,United Kingdom,true,false,false,false,false,1,451,437.23,8.053571,437.23,437.23,4962,0,0,2011-10-10,2011-10-10
15886.0,United Kingdom,true,false,false,false,false,1,147,181.09,12.25,181.09,181.09,4962,0,0,2011-10-10,2011-10-10
17203.0,United Kingdom,true,false,false,false,false,6,2850,3563.85,18.75,593.975,137.071153846,4937,25,0,2011-10-10,2011-11-04
12607.0,USA,false,false,false,false,false,2,0,3.552713679e-15,0,1.776356839e-15,1.184237893e-15,4960,2,0.5,2011-10-10,2011-10-12
17459.0,United Kingdom,true,false,false,false,false,2,537,657.3,4.837838,328.65,36.516666667,4945,17,0,2011-10-10,2011-10-27
